time	score	n_targets	task	groupings	test_targets	model	layers	layer_aggregation	subword_aggregation	dataset.name	dataset.version	preprocessing.method	cleaning.method	truncation.tokens_before	measure.method	measure.clustering.method	evaluation.task	evaluation.binary_threshold.method	evaluation.binary_threshold.params.t
2022-09-08 22:30:41	0.2359357438	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	last	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4427033785	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	average	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4795336344	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	average	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2634874762	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	last	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4763873312	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	sum	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5859527158	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	average	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4029118959	46	lscd	[1, 2]		bert-base-uncased	[-1]	concat	last	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4419013796	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	sum	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4092661946	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	average	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4092661946	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	average	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.572885183	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4750301023	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4883556221	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	sum	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5452605457	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	sum	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5055060595	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	last	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3380164853	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	sum	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6114174025	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	sum	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5538110686	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	sum	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4220364844	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	average	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5499861509	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	average	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6182939217	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	average	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4702181091	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	average	dwug_en	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3531922517	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	first	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.54075524	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	first	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.1127733801	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	last	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5919368612	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	average	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5688639706	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	last	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3984083637	46	lscd	[1, 2]		bert-base-uncased	[-1]	concat	average	dwug_en	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4029118959	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	last	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5859527158	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	sum	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6698678154	37	lscd	[1, 2]		bert-base-uncased	[-1]	concat	last	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3207995496	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	sum	dwug_en	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.572627196	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	first	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2554982553	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	first	dwug_en	1.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4303649342	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	average	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5538110686	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	last	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.599917017	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	first	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6182939217	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	sum	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.301618358	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	average	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4055029691	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	sum	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6182939217	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	sum	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5919368612	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	sum	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5383840265	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	first	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4234554055	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	average	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.1914754906	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	average	dwug_en	1.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4303649342	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	average	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3911286816	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	sum	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5252475703	46	lscd	[1, 2]		bert-base-uncased	[-1]	concat	last	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.525185878	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	last	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6242219555	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	sum	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2992689644	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	average	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3380164853	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	sum	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2718596285	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	average	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5671982806	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5919985535	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	average	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3171498064	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	sum	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.229296346	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	last	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6242219555	37	lscd	[1, 2]		bert-base-uncased	[-1]	concat	average	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5499861509	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	sum	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5432450142	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	sum	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3010580389	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	first	dwug_en	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3688422609	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	average	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4296246276	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5252475703	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	last	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5209291148	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	first	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5705139695	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	last	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3239269646	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	average	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2718596285	37	lscd	[1, 2]		bert-base-uncased	[-1]	concat	average	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4421481485	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	first	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5164255826	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	first	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.178908059	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	sum	dwug_en	1.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5817576448	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	average	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4632468881	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	first	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4323907828	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	sum	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.333748301	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5432450142	37	lscd	[1, 2]		bert-base-uncased	[-1]	concat	average	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3961112162	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	last	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6114174025	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	average	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.599917017	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	first	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3977710656	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	sum	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3106289693	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	sum	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3376608033	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	last	dwug_en	1.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.500632374	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	sum	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3171498064	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	sum	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3185725345	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	last	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.576204882	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	sum	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5799988236	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	first	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2831228926	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	sum	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5055060595	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5857676391	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	sum	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5834233347	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	first	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6242219555	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	average	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3688422609	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	average	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.1127733801	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	last	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.302685404	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	first	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2930819893	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	last	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.549173048	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	first	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5919368612	46	lscd	[1, 2]		bert-base-uncased	[-1]	concat	sum	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3453672471	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	average	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5753749572	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	sum	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.581302991	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	first	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3961112162	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	first	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5921219379	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	first	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2673543228	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	last	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5810658696	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	average	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3610172563	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	first	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4472108672	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	average	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2992689644	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	sum	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3770229475	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	last	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5252475703	46	lscd	[1, 2]		bert-base-uncased	[-1]	average	last	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4055029691	46	lscd	[1, 2]		bert-base-uncased	[-1]	concat	sum	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2718596285	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	average	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4018014359	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	sum	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6698678154	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	last	dwug_en	1.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5538110686	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	last	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4640015027	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	first	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5870014836	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	sum	dwug_en	2.0.0	tokenize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4444924529	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	concat	first	dwug_en	2.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.1767739669	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	sum	first	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2835971353	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	sum	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3961112162	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	last	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6255261229	37	lscd	[1, 2]		bert-base-uncased	[-1]	concat	average	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3651668799	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	first	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5469203952	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	first	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3185725345	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	last	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.302685404	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	first	dwug_en	1.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4703414935	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	sum	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.581302991	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	first	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5810658696	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	average	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4502298294	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	first	dwug_en	2.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3243820076	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	sum	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4304266265	46	lscd	[1, 2]		bert-base-uncased	[-1]	sum	first	dwug_en	2.0.0		all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4883556221	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	average	dwug_en	2.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.1868516243	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	sum	dwug_en	1.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.6114174025	37	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	average	dwug_en	1.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4630001192	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	concat	first	dwug_en	2.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5432450142	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	sum	dwug_en	1.0.0	toklem	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2554982553	37	lscd	[1, 2]		bert-base-uncased	[-1]	sum	first	dwug_en	1.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.4773274334	46	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	sum	last	dwug_en	2.0.0	lemmatize	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.3461971719	37	lscd	[1, 2]		bert-base-uncased	[-1, -2, -3, -4]	average	average	dwug_en	1.0.0	toklem	all	0.5	cos		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.500632374	46	lscd	[1, 2]		bert-base-uncased	[1, -1]	average	average	dwug_en	2.0.0		all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.5452605457	37	lscd	[1, 2]		bert-base-uncased	[-1]	concat	sum	dwug_en	1.0.0	lemmatize	all	0.5	apd_compare_all		change_graded	mean_std	0.1
2022-09-08 22:30:41	0.2930819893	37	lscd	[1, 2]		bert-base-uncased	[-1]	average	last	dwug_en	1.0.0	tokenize	all	0.5	cos		change_graded	mean_std	0.1
